TrackId,Name,AlbumId,MediaTypeId,GenreId,Composer
1947,(We Are) The Road Crew,160,1,3,Clarke/Kilmister/Taylor
1948,Fire Fire,160,1,3,Clarke/Kilmister/Taylor
1949,Jailbait,160,1,3,Clarke/Kilmister/Taylor
1950,Dance,160,1,3,Clarke/Kilmister/Taylor
1951,Bite The Bullet,160,1,3,Clarke/Kilmister/Taylor
1952,The Chase Is Better Than The Catch,160,1,3,Clarke/Kilmister/Taylor
1953,The Hammer,160,1,3,Clarke/Kilmister/Taylor
1954,Dirty Love,160,1,3,Clarke/Kilmister/Taylor
1955,Please Don't Touch,160,1,3,Heath/Robinson
1956,Emergency,160,1,3,Dufort/Johnson/McAuliffe/Williams
1957,Kir Royal,161,1,16,Mônica Marianno
1958,O Que Vai Em Meu Coração,161,1,16,Mônica Marianno
1959,Aos Leões,161,1,16,Mônica Marianno
1960,Dois Índios,161,1,16,Mônica Marianno
1961,Noite Negra,161,1,16,Mônica Marianno
1962,Beijo do Olhar,161,1,16,Mônica Marianno
1963,É Fogo,161,1,16,Mônica Marianno
1964,Já Foi,161,1,16,Mônica Marianno
1965,Só Se For Pelo Cabelo,161,1,16,Mônica Marianno
1966,No Clima,161,1,16,Mônica Marianno
1967,A Moça e a Chuva,161,1,16,Mônica Marianno
1968,Demorou!,161,1,16,Mônica Marianno
1969,Bitter Pill,162,1,3,Mick Mars/Nikki Sixx/Tommy Lee/Vince Neil
1970,Enslaved,162,1,3,Mick Mars/Nikki Sixx/Tommy Lee
1971,"Girls, Girls, Girls",162,1,3,Mick Mars/Nikki Sixx/Tommy Lee
1972,Kickstart My Heart,162,1,3,Nikki Sixx
1973,Wild Side,162,1,3,Nikki Sixx/Tommy Lee/Vince Neil
1974,Glitter,162,1,3,Bryan Adams/Nikki Sixx/Scott Humphrey
1975,Dr. Feelgood,162,1,3,Mick Mars/Nikki Sixx
1976,Same Ol' Situation,162,1,3,Mick Mars/Nikki Sixx/Tommy Lee/Vince Neil
1977,Home Sweet Home,162,1,3,Nikki Sixx/Tommy Lee/Vince Neil
1978,Afraid,162,1,3,Nikki Sixx
1979,Don't Go Away Mad (Just Go Away),162,1,3,Mick Mars/Nikki Sixx
1980,Without You,162,1,3,Mick Mars/Nikki Sixx
1981,Smokin' in The Boys Room,162,1,3,Cub Coda/Michael Lutz
1982,Primal Scream,162,1,3,Mick Mars/Nikki Sixx/Tommy Lee/Vince Neil
1983,Too Fast For Love,162,1,3,Nikki Sixx
1984,Looks That Kill,162,1,3,Nikki Sixx
1985,Shout At The Devil,162,1,3,Nikki Sixx
1986,Intro,163,1,1,Kurt Cobain
1987,School,163,1,1,Kurt Cobain
1988,Drain You,163,1,1,Kurt Cobain
1989,Aneurysm,163,1,1,Nirvana
1990,Smells Like Teen Spirit,163,1,1,Nirvana
1991,Been A Son,163,1,1,Kurt Cobain
1992,Lithium,163,1,1,Kurt Cobain
1993,Sliver,163,1,1,Kurt Cobain
1994,Spank Thru,163,1,1,Kurt Cobain
1995,Scentless Apprentice,163,1,1,Nirvana
1996,Heart-Shaped Box,163,1,1,Kurt Cobain
1997,Milk It,163,1,1,Kurt Cobain
1998,Negative Creep,163,1,1,Kurt Cobain
1999,Polly,163,1,1,Kurt Cobain
2000,Breed,163,1,1,Kurt Cobain
2001,Tourette's,163,1,1,Kurt Cobain
2002,Blew,163,1,1,Kurt Cobain
2003,Smells Like Teen Spirit,164,1,1,Kurt Cobain
2004,In Bloom,164,1,1,Kurt Cobain
2005,Come As You Are,164,1,1,Kurt Cobain
2006,Breed,164,1,1,Kurt Cobain
2007,Lithium,164,1,1,Kurt Cobain
2008,Polly,164,1,1,Kurt Cobain
2009,Territorial Pissings,164,1,1,Kurt Cobain
2010,Drain You,164,1,1,Kurt Cobain
2011,Lounge Act,164,1,1,Kurt Cobain
2012,Stay Away,164,1,1,Kurt Cobain
2013,On A Plain,164,1,1,Kurt Cobain
2014,Something In The Way,164,1,1,Kurt Cobain
2015,Time,165,1,1,
2016,P.S.Apareça,165,1,1,
2017,Sangue Latino,165,1,1,
2018,Folhas Secas,165,1,1,
2019,Poeira,165,1,1,
2020,Mágica,165,1,1,
2021,Quem Mata A Mulher Mata O Melhor,165,1,1,
2022,Mundaréu,165,1,1,
2023,O Braço Da Minha Guitarra,165,1,1,
2024,Deus,165,1,1,
2025,Mãe Terra,165,1,1,
2026,Às Vezes,165,1,1,
2027,Menino De Rua,165,1,1,
2028,Prazer E Fé,165,1,1,
2029,Elza,165,1,1,
2093,Bark at the Moon,170,2,1,O. Osbourne
2094,I Don't Know,171,2,1,"B. Daisley, O. Osbourne & R. Rhoads"
2095,Crazy Train,171,2,1,"B. Daisley, O. Osbourne & R. Rhoads"
2096,Flying High Again,172,2,1,"L. Kerslake, O. Osbourne, R. Daisley & R. Rhoads"
2097,"Mama, I'm Coming Home",173,2,1,"L. Kilmister, O. Osbourne & Z. Wylde"
2098,No More Tears,173,2,1,"J. Purdell, M. Inez, O. Osbourne, R. Castillo & Z. Wylde"
2099,I Don't Know,174,1,3,"O. Osbourne, R. Daisley, R. Rhoads"
2100,Crazy Train,174,1,3,"O. Osbourne, R. Daisley, R. Rhoads"
2101,Believer,174,1,3,"O. Osbourne, R. Daisley, R. Rhoads"
2102,Mr. Crowley,174,1,3,"O. Osbourne, R. Daisley, R. Rhoads"
2103,Flying High Again,174,1,3,"O. Osbourne, R. Daisley, R. Rhoads, L. Kerslake"
2104,Relvelation (Mother Earth),174,1,3,"O. Osbourne, R. Daisley, R. Rhoads"
2105,Steal Away (The Night),174,1,3,"O. Osbourne, R. Daisley, R. Rhoads"
2106,Suicide Solution (With Guitar Solo),174,1,3,"O. Osbourne, R. Daisley, R. Rhoads"
2107,Iron Man,174,1,3,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne"
2108,Children Of The Grave,174,1,3,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne"
2109,Paranoid,174,1,3,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne"
2110,Goodbye To Romance,174,1,3,"O. Osbourne, R. Daisley, R. Rhoads"
2111,No Bone Movies,174,1,3,"O. Osbourne, R. Daisley, R. Rhoads"
2112,Dee,174,1,3,R. Rhoads
2113,Shining In The Light,175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee"
2114,When The World Was Young,175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee"
2115,Upon A Golden Horse,175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee"
2116,Blue Train,175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee"
2117,Please Read The Letter,175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee"
2118,Most High,175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee"
2119,Heart In Your Hand,175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee"
2120,Walking Into Clarksdale,175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee"
2121,Burning Up,175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee"
2122,When I Was A Child,175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee"
2123,House Of Love,175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee"
2124,Sons Of Freedom,175,1,1,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee"
2125,United Colours,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr."
2126,Slug,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr."
2127,Your Blue Room,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr."
2128,Always Forever Now,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr."
2129,A Different Kind Of Blue,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr."
2130,Beach Sequence,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr."
2131,Miss Sarajevo,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr."
2132,Ito Okashi,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr."
2133,One Minute Warning,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr."
2134,Corpse (These Chains Are Way Too Long),176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr."
2135,Elvis Ate America,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr."
2136,Plot 180,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr."
2137,Theme From The Swan,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr."
2138,Theme From Let's Go Native,176,1,10,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr."
2139,Wrathchild,177,1,1,Steve Harris
2140,Killers,177,1,1,Paul Di'Anno/Steve Harris
2141,Prowler,177,1,1,Steve Harris
2142,Murders In The Rue Morgue,177,1,1,Steve Harris
2143,Women In Uniform,177,1,1,Greg Macainsh
2144,Remember Tomorrow,177,1,1,Paul Di'Anno/Steve Harris
2145,Sanctuary,177,1,1,David Murray/Paul Di'Anno/Steve Harris
2146,Running Free,177,1,1,Paul Di'Anno/Steve Harris
2147,Phantom Of The Opera,177,1,1,Steve Harris
2148,Iron Maiden,177,1,1,Steve Harris
2149,Corduroy,178,1,1,Pearl Jam & Eddie Vedder
2150,Given To Fly,178,1,1,Eddie Vedder & Mike McCready
2151,"Hail, Hail",178,1,1,Stone Gossard & Eddie Vedder & Jeff Ament & Mike McCready
2152,Daughter,178,1,1,Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder
2153,Elderly Woman Behind The Counter In A Small Town,178,1,1,Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder
2154,Untitled,178,1,1,Pearl Jam
2155,MFC,178,1,1,Eddie Vedder
2156,Go,178,1,1,Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder
2157,Red Mosquito,178,1,1,Jeff Ament & Stone Gossard & Jack Irons & Mike McCready & Eddie Vedder
2158,Even Flow,178,1,1,Stone Gossard & Eddie Vedder
2159,Off He Goes,178,1,1,Eddie Vedder
2160,Nothingman,178,1,1,Jeff Ament & Eddie Vedder
2161,Do The Evolution,178,1,1,Eddie Vedder & Stone Gossard
2162,Better Man,178,1,1,Eddie Vedder
2163,Black,178,1,1,Stone Gossard & Eddie Vedder
2164,F*Ckin' Up,178,1,1,Neil Young
2165,Life Wasted,179,1,4,Stone Gossard
2166,World Wide Suicide,179,1,4,Eddie Vedder
2167,Comatose,179,1,4,Mike McCready & Stone Gossard
2168,Severed Hand,179,1,4,Eddie Vedder
2169,Marker In The Sand,179,1,4,Mike McCready
2170,Parachutes,179,1,4,Stone Gossard
2171,Unemployable,179,1,4,Matt Cameron & Mike McCready
2172,Big Wave,179,1,4,Jeff Ament
2173,Gone,179,1,4,Eddie Vedder
2174,Wasted Reprise,179,1,4,Stone Gossard
2175,Army Reserve,179,1,4,Jeff Ament
2176,Come Back,179,1,4,Eddie Vedder & Mike McCready
2177,Inside Job,179,1,4,Eddie Vedder & Mike McCready
2178,Can't Keep,180,1,1,Eddie Vedder
2179,Save You,180,1,1,Eddie Vedder/Jeff Ament/Matt Cameron/Mike McCready/Stone Gossard
2180,Love Boat Captain,180,1,1,Eddie Vedder
2181,Cropduster,180,1,1,Matt Cameron
2182,Ghost,180,1,1,Jeff Ament
2183,I Am Mine,180,1,1,Eddie Vedder
2184,Thumbing My Way,180,1,1,Eddie Vedder
2185,You Are,180,1,1,Matt Cameron
2186,Get Right,180,1,1,Matt Cameron
2187,Green Disease,180,1,1,Eddie Vedder
2188,Help Help,180,1,1,Jeff Ament
2189,Bushleager,180,1,1,Stone Gossard
2190,1/2 Full,180,1,1,Jeff Ament
2191,Arc,180,1,1,Pearl Jam
2192,All or None,180,1,1,Stone Gossard
2193,Once,181,1,1,Stone Gossard
2194,Evenflow,181,1,1,Stone Gossard
2195,Alive,181,1,1,Stone Gossard
2196,Why Go,181,1,1,Jeff Ament
2197,Black,181,1,1,Dave Krusen/Stone Gossard
2198,Jeremy,181,1,1,Jeff Ament
2199,Oceans,181,1,1,Jeff Ament/Stone Gossard
2200,Porch,181,1,1,Eddie Vedder
2201,Garden,181,1,1,Jeff Ament/Stone Gossard
2202,Deep,181,1,1,Jeff Ament/Stone Gossard
2203,Release,181,1,1,Jeff Ament/Mike McCready/Stone Gossard
2204,Go,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard
2205,Animal,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard
2206,Daughter,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard
2207,Glorified G,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard
2208,Dissident,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard
2209,W.M.A.,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard
2210,Blood,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard
2211,Rearviewmirror,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard
2212,Rats,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard
2213,Elderly Woman Behind The Counter In A Small Town,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard
2214,Leash,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard
2215,Indifference,182,1,1,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard
2229,Speak To Me/Breathe,183,1,1,"Mason/Waters, Gilmour, Wright"
2230,On The Run,183,1,1,"Gilmour, Waters"
2231,Time,183,1,1,"Mason, Waters, Wright, Gilmour"
2232,The Great Gig In The Sky,183,1,1,"Wright, Waters"
2233,Money,183,1,1,Waters
2234,Us And Them,183,1,1,"Waters, Wright"
2235,Any Colour You Like,183,1,1,"Gilmour, Mason, Wright, Waters"
2236,Brain Damage,183,1,1,Waters
2237,Eclipse,183,1,1,Waters
2238,ZeroVinteUm,184,1,17,
2239,Queimando Tudo,184,1,17,
2240,Hip Hop Rio,184,1,17,
2241,Bossa,184,1,17,
2242,100% HardCore,184,1,17,
2243,Biruta,184,1,17,
2244,Mão Na Cabeça,184,1,17,
2245,O Bicho Tá Pregando,184,1,17,
2246,Adoled (Ocean),184,1,17,
2247,Seus Amigos,184,1,17,
2248,Paga Pau,184,1,17,
2249,Rappers Reais,184,1,17,
2250,Nega Do Cabelo Duro,184,1,17,
2251,Hemp Family,184,1,17,
2252,Quem Me Cobrou?,184,1,17,
2253,Se Liga,184,1,17,
2254,Bohemian Rhapsody,185,1,1,"Mercury, Freddie"
2255,Another One Bites The Dust,185,1,1,"Deacon, John"
2256,Killer Queen,185,1,1,"Mercury, Freddie"
2257,Fat Bottomed Girls,185,1,1,"May, Brian"
2258,Bicycle Race,185,1,1,"Mercury, Freddie"
2259,You're My Best Friend,185,1,1,"Deacon, John"
2260,Don't Stop Me Now,185,1,1,"Mercury, Freddie"
2261,Save Me,185,1,1,"May, Brian"
2262,Crazy Little Thing Called Love,185,1,1,"Mercury, Freddie"
2263,Somebody To Love,185,1,1,"Mercury, Freddie"
2264,Now I'm Here,185,1,1,"May, Brian"
2265,Good Old-Fashioned Lover Boy,185,1,1,"Mercury, Freddie"
2266,Play The Game,185,1,1,"Mercury, Freddie"
2267,Flash,185,1,1,"May, Brian"
2268,Seven Seas Of Rhye,185,1,1,"Mercury, Freddie"
2269,We Will Rock You,185,1,1,"Deacon, John/May, Brian"
2270,We Are The Champions,185,1,1,"Mercury, Freddie"
2271,We Will Rock You,186,1,1,May
2272,We Are The Champions,186,1,1,Mercury
2273,Sheer Heart Attack,186,1,1,Taylor
2274,"All Dead, All Dead",186,1,1,May
2275,Spread Your Wings,186,1,1,Deacon
2276,Fight From The Inside,186,1,1,Taylor
2277,"Get Down, Make Love",186,1,1,Mercury
2278,Sleep On The Sidewalk,186,1,1,May
2279,Who Needs You,186,1,1,Deacon
2280,It's Late,186,1,1,May
2281,My Melancholy Blues,186,1,1,Mercury
2282,Shiny Happy People,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck
2283,Me In Honey,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck
2284,Radio Song,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck
2285,Pop Song 89,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe
2286,Get Up,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe
2287,You Are The Everything,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe
2288,Stand,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe
2289,World Leader Pretend,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe
2290,The Wrong Child,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe
2291,Orange Crush,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe
2292,Turn You Inside-Out,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe
2293,Hairshirt,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe
2294,I Remember California,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe
2295,Untitled,188,1,4,Bill Berry-Peter Buck-Mike Mills-Michael Stipe
2296,How The West Was Won And Where It Got Us,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe
2297,The Wake-Up Bomb,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe
2298,New Test Leper,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe
2299,Undertow,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe
2300,E-Bow The Letter,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe
2301,Leave,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe
2302,Departure,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe
2303,Bittersweet Me,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe
2304,Be Mine,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe
2305,Binky The Doormat,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe
2306,Zither,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe
2307,"So Fast, So Numb",189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe
2308,Low Desert,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe
2309,Electrolite,189,1,1,Bill Berry-Peter Buck-Mike Mills-Michael Stipe
2310,Losing My Religion,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck
2311,Low,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck
2312,Near Wild Heaven,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck
2313,Endgame,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck
2314,Belong,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck
2315,Half A World Away,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck
2316,Texarkana,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck
2317,Country Feedback,187,1,4,Bill Berry/Michael Stipe/Mike Mills/Peter Buck
2318,Carnival Of Sorts,190,1,4,R.E.M.
2319,Radio Free Aurope,190,1,4,R.E.M.
2320,Perfect Circle,190,1,4,R.E.M.
2321,Talk About The Passion,190,1,4,R.E.M.
2322,So Central Rain,190,1,4,R.E.M.
2323,Don't Go Back To Rockville,190,1,4,R.E.M.
2324,Pretty Persuasion,190,1,4,R.E.M.
2325,Green Grow The Rushes,190,1,4,R.E.M.
2326,Can't Get There From Here,190,1,4,R.E.M.
2327,Driver 8,190,1,4,R.E.M.
2328,Fall On Me,190,1,4,R.E.M.
2329,I Believe,190,1,4,R.E.M.
2330,Cuyahoga,190,1,4,R.E.M.
2331,The One I Love,190,1,4,R.E.M.
2332,The Finest Worksong,190,1,4,R.E.M.
2333,It's The End Of The World As We Know It (And I Feel Fine),190,1,4,R.E.M.
2334,Infeliz Natal,191,1,4,Rodolfo
2335,A Sua,191,1,4,Rodolfo
2336,Papeau Nuky Doe,191,1,4,Rodolfo
2337,Merry Christmas,191,1,4,Rodolfo
2338,Bodies,191,1,4,Rodolfo
2339,Puteiro Em João Pessoa,191,1,4,Rodolfo
2340,Esporrei Na Manivela,191,1,4,Rodolfo
2341,Bê-a-Bá,191,1,4,Rodolfo
2342,Cajueiro,191,1,4,Rodolfo
2343,Palhas Do Coqueiro,191,1,4,Rodolfo
2344,Maluco Beleza,192,1,1,
2345,O Dia Em Que A Terra Parou,192,1,1,
2346,No Fundo Do Quintal Da Escola,192,1,1,
2347,O Segredo Do Universo,192,1,1,
2348,As Profecias,192,1,1,
2349,Mata Virgem,192,1,1,
2350,Sapato 36,192,1,1,
2351,Todo Mundo Explica,192,1,1,
2352,Que Luz É Essa,192,1,1,
2353,Diamante De Mendigo,192,1,1,
2354,Negócio É,192,1,1,
2355,"Muita Estrela, Pouca Constelação",192,1,1,
2356,Século XXI,192,1,1,
2357,Rock Das Aranhas (Ao Vivo) (Live),192,1,1,
2358,The Power Of Equality,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante
2359,If You Have To Ask,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante
2360,Breaking The Girl,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante
2361,Funky Monks,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante
2362,Suck My Kiss,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante
2363,I Could Have Lied,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante
2364,Mellowship Slinky In B Major,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante
2365,The Righteous & The Wicked,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante
2366,Give It Away,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante
2367,Blood Sugar Sex Magik,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante
2368,Under The Bridge,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante
2369,Naked In The Rain,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante
2370,Apache Rose Peacock,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante
2371,The Greeting Song,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante
2372,My Lovely Man,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante
2373,Sir Psycho Sexy,193,1,4,Anthony Kiedis/Chad Smith/Flea/John Frusciante
2374,They're Red Hot,193,1,4,Robert Johnson
2375,By The Way,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith"
2376,Universally Speaking,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith"
2377,This Is The Place,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith"
2378,Dosed,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith"
2379,Don't Forget Me,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith"
2380,The Zephyr Song,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith"
2381,Can't Stop,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith"
2382,I Could Die For You,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith"
2383,Midnight,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith"
2384,Throw Away Your Television,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith"
2385,Cabron,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith"
2386,Tear,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith"
2387,On Mercury,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith"
2388,Minor Thing,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith"
2389,Warm Tape,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith"
2390,Venice Queen,194,1,1,"Anthony Kiedis, Flea, John Frusciante, and Chad Smith"
2391,Around The World,195,1,1,Anthony Kiedis/Chad Smith/Flea/John Frusciante
2392,Parallel Universe,195,1,1,Red Hot Chili Peppers
2393,Scar Tissue,195,1,1,Red Hot Chili Peppers
2394,Otherside,195,1,1,Red Hot Chili Peppers
2395,Get On Top,195,1,1,Red Hot Chili Peppers
2396,Californication,195,1,1,Red Hot Chili Peppers
2397,Easily,195,1,1,Red Hot Chili Peppers
2398,Porcelain,195,1,1,Anthony Kiedis/Chad Smith/Flea/John Frusciante
2399,Emit Remmus,195,1,1,Red Hot Chili Peppers
2400,I Like Dirt,195,1,1,Red Hot Chili Peppers
2401,This Velvet Glove,195,1,1,Red Hot Chili Peppers
2402,Savior,195,1,1,Anthony Kiedis/Chad Smith/Flea/John Frusciante
2403,Purple Stain,195,1,1,Red Hot Chili Peppers
2404,Right On Time,195,1,1,Red Hot Chili Peppers
2405,Road Trippin',195,1,1,Red Hot Chili Peppers
2406,The Spirit Of Radio,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush
2407,The Trees,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush
2408,Something For Nothing,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush
2409,Freewill,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush
2410,Xanadu,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush
2411,Bastille Day,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush
2412,By-Tor And The Snow Dog,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush
2413,Anthem,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush
2414,Closer To The Heart,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush
2415,2112 Overture,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush
2416,The Temples Of Syrinx,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush
2417,La Villa Strangiato,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush
2418,Fly By Night,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush
2419,Finding My Way,196,1,1,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush
2420,Jingo,197,1,1,M.Babatunde Olantunji
2421,El Corazon Manda,197,1,1,E.Weiss
2422,La Puesta Del Sol,197,1,1,E.Weiss
2423,Persuasion,197,1,1,Carlos Santana
2424,As The Years Go by,197,1,1,Albert King
2425,Soul Sacrifice,197,1,1,Carlos Santana
2426,Fried Neckbones And Home Fries,197,1,1,W.Correa
2427,Santana Jam,197,1,1,Carlos Santana
2428,Evil Ways,198,1,1,
2429,We've Got To Get Together/Jingo,198,1,1,
2430,Rock Me,198,1,1,
2431,Just Ain't Good Enough,198,1,1,
